Date,Trend Line
2015-12-23,47.54597137503488
2015-12-24,47.59423747643589
2015-12-28,47.64250357783689
2015-12-29,47.69076967923789
2015-12-30,47.7390357806389
2015-12-31,47.7873018820399
2016-01-04,47.835567983440896
2016-01-05,47.88383408484191
2016-01-06,47.932100186242906
2016-01-07,47.9803662876439
2016-01-08,48.028632389044915
2016-01-11,48.07689849044591
2016-01-12,48.12516459184691
2016-01-13,48.17343069324792
2016-01-14,48.22169679464892
2016-01-15,48.26996289604992
2016-01-19,48.318228997450916
2016-01-20,48.36649509885193
2016-01-21,48.414761200252926
2016-01-22,48.46302730165392
2016-01-25,48.511293403054935
2016-01-26,48.55955950445593
2016-01-27,48.60782560585693
2016-01-28,48.65609170725794
2016-01-29,48.70435780865894
2016-02-01,48.75262391005994
2016-02-02,48.80089001146095
2016-02-03,48.84915611286195
2016-02-04,48.897422214262946
2016-02-05,48.94568831566396
2016-02-08,48.993954417064955
2016-02-09,49.04222051846595
2016-02-10,49.090486619866965
2016-02-11,49.13875272126796
2016-02-12,49.18701882266896
2016-02-16,49.23528492406997
2016-02-17,49.28355102547097
2016-02-18,49.33181712687197
2016-02-19,49.38008322827298
2016-02-22,49.42834932967398
2016-02-23,49.476615431074976
2016-02-24,49.52488153247599
2016-02-25,49.573147633876985
2016-02-26,49.62141373527798
2016-02-29,49.669679836678995
2016-03-01,49.71794593807999
2016-03-02,49.76621203948099
2016-03-03,49.814478140882
2016-03-04,49.862744242283
2016-03-07,49.911010343684
2016-03-08,49.95927644508501
2016-03-09,50.00754254648601
2016-03-10,50.055808647887005
2016-03-11,50.10407474928802
2016-03-14,50.152340850689015
2016-03-15,50.20060695209001
2016-03-16,50.248873053491025
2016-03-17,50.29713915489202
2016-03-18,50.34540525629302
2016-03-21,50.39367135769403
2016-03-22,50.44193745909503
2016-03-23,50.49020356049603
2016-03-24,50.53846966189704
2016-03-28,50.58673576329804
2016-03-29,50.635001864699035
2016-03-30,50.68326796610005
2016-03-31,50.731534067501045
2016-04-01,50.77980016890204
2016-04-04,50.828066270303054
2016-04-05,50.87633237170405
2016-04-06,50.92459847310505
2016-04-07,50.97286457450606
2016-04-08,51.02113067590706
2016-04-11,51.06939677730806
2016-04-12,51.11766287870907
2016-04-13,51.16592898011007
2016-04-14,51.214195081511065
2016-04-15,51.26246118291208
2016-04-18,51.310727284313074
2016-04-19,51.35899338571407
2016-04-20,51.407259487115084
2016-04-21,51.45552558851608
2016-04-22,51.50379168991708
2016-04-25,51.55205779131809
2016-04-26,51.60032389271909
2016-04-27,51.64858999412009
2016-04-28,51.696856095521085
2016-04-29,51.7451221969221
2016-05-02,51.793388298323094
2016-05-03,51.84165439972409
2016-05-04,51.889920501125104
2016-05-05,51.9381866025261
2016-05-06,51.9864527039271
2016-05-09,52.03471880532811
2016-05-10,52.08298490672911
2016-05-11,52.13125100813011
2016-05-12,52.17951710953112
2016-05-13,52.22778321093212
2016-05-16,52.276049312333114
2016-05-17,52.324315413734126
2016-05-18,52.372581515135124
2016-05-19,52.42084761653612
2016-05-20,52.469113717937134
2016-05-23,52.51737981933813
2016-05-24,52.56564592073913
2016-05-25,52.61391202214014
2016-05-26,52.66217812354114
2016-05-27,52.71044422494214
2016-05-31,52.75871032634315
2016-06-01,52.80697642774415
2016-06-02,52.855242529145144
2016-06-03,52.903508630546156
2016-06-06,52.951774731947154
2016-06-07,53.00004083334815
2016-06-08,53.048306934749164
2016-06-09,53.09657303615016
2016-06-10,53.14483913755116
2016-06-13,53.19310523895217
2016-06-14,53.24137134035317
2016-06-15,53.28963744175417
2016-06-16,53.33790354315518
2016-06-17,53.386169644556176
2016-06-20,53.434435745957174
2016-06-21,53.482701847358186
2016-06-22,53.530967948759184
2016-06-23,53.57923405016018
2016-06-24,53.62750015156119
2016-06-27,53.67576625296219
2016-06-28,53.72403235436319
2016-06-29,53.7722984557642
2016-06-30,53.8205645571652
2016-07-01,53.868830658566196
2016-07-05,53.91709675996721
2016-07-06,53.965362861368206
2016-07-07,54.013628962769204
2016-07-08,54.061895064170216
2016-07-11,54.11016116557121
2016-07-12,54.15842726697221
2016-07-13,54.20669336837322
2016-07-14,54.25495946977422
2016-07-15,54.30322557117522
2016-07-18,54.35149167257623
2016-07-19,54.39975777397723
2016-07-20,54.448023875378226
2016-07-21,54.49628997677924
2016-07-22,54.544556078180236
2016-07-25,54.59282217958123
2016-07-26,54.641088280982245
2016-07-27,54.68935438238324
2016-07-28,54.73762048378424
2016-07-29,54.78588658518525
2016-08-01,54.83415268658625
2016-08-02,54.88241878798725
2016-08-03,54.93068488938826
2016-08-04,54.97895099078926
2016-08-05,55.027217092190256
2016-08-08,55.07548319359125
2016-08-09,55.123749294992265
2016-08-10,55.17201539639326
2016-08-11,55.22028149779426
2016-08-12,55.26854759919527
2016-08-15,55.31681370059627
2016-08-16,55.36507980199727
2016-08-17,55.41334590339828
2016-08-18,55.46161200479928
2016-08-19,55.509878106200276
2016-08-22,55.55814420760129
2016-08-23,55.606410309002285
2016-08-24,55.65467641040328
2016-08-25,55.702942511804295
2016-08-26,55.75120861320529
2016-08-29,55.79947471460629
2016-08-30,55.8477408160073
2016-08-31,55.8960069174083
2016-09-01,55.9442730188093
2016-09-02,55.99253912021031
2016-09-06,56.04080522161131
2016-09-07,56.089071323012305
2016-09-08,56.13733742441332
2016-09-09,56.185603525814315
2016-09-12,56.23386962721531
2016-09-13,56.282135728616325
2016-09-14,56.33040183001732
2016-09-15,56.37866793141832
2016-09-16,56.42693403281933
2016-09-19,56.47520013422033
2016-09-20,56.52346623562133
2016-09-21,56.57173233702234
2016-09-22,56.61999843842334
2016-09-23,56.668264539824335
2016-09-26,56.71653064122535
2016-09-27,56.764796742626345
2016-09-28,56.81306284402734
2016-09-29,56.861328945428355
2016-09-30,56.90959504682935
2016-10-03,56.95786114823035
2016-10-04,57.00612724963136
2016-10-05,57.05439335103236
2016-10-06,57.10265945243336
2016-10-07,57.15092555383437
2016-10-10,57.19919165523537
2016-10-11,57.247457756636365
2016-10-12,57.29572385803738
2016-10-13,57.343989959438375
2016-10-14,57.39225606083937
2016-10-17,57.440522162240384
2016-10-18,57.48878826364138
2016-10-19,57.53705436504238
2016-10-20,57.58532046644339
2016-10-21,57.63358656784439
2016-10-24,57.68185266924539
2016-10-25,57.7301187706464
2016-10-26,57.7783848720474
2016-10-27,57.826650973448395
2016-10-28,57.87491707484941
2016-10-31,57.923183176250404
2016-11-01,57.9714492776514
2016-11-02,58.019715379052414
2016-11-03,58.06798148045341
2016-11-04,58.11624758185441
2016-11-07,58.16451368325542
2016-11-08,58.21277978465642
2016-11-09,58.26104588605742
2016-11-10,58.30931198745843
2016-11-11,58.35757808885943
2016-11-14,58.405844190260424
2016-11-15,58.454110291661436
2016-11-16,58.502376393062434
2016-11-17,58.55064249446343
2016-11-18,58.59890859586443
2016-11-21,58.64717469726544
2016-11-22,58.69544079866644
2016-11-23,58.74370690006744
2016-11-25,58.79197300146845
2016-11-28,58.84023910286945
2016-11-29,58.888505204270444
2016-11-30,58.936771305671456
2016-12-01,58.985037407072454
2016-12-02,59.03330350847345
2016-12-05,59.081569609874464
2016-12-06,59.12983571127546
2016-12-07,59.17810181267646
2016-12-08,59.22636791407747
2016-12-09,59.27463401547847
2016-12-12,59.32290011687947
2016-12-13,59.37116621828048
2016-12-14,59.419432319681476
2016-12-15,59.467698421082474
2016-12-16,59.515964522483486
2016-12-19,59.564230623884484
2016-12-20,59.61249672528548
2016-12-21,59.660762826686494
2016-12-22,59.70902892808749
2016-12-23,59.75729502948849
2016-12-27,59.8055611308895
2016-12-28,59.8538272322905
2016-12-29,59.9020933336915
2016-12-30,59.95035943509251
2017-01-03,59.998625536493506
2017-01-04,60.046891637894504
2017-01-05,60.095157739295516
2017-01-06,60.143423840696514
2017-01-09,60.19168994209751
2017-01-10,60.23995604349852
2017-01-11,60.28822214489952
2017-01-12,60.33648824630052
2017-01-13,60.38475434770153
2017-01-17,60.43302044910253
2017-01-18,60.481286550503526
2017-01-19,60.52955265190454
2017-01-20,60.577818753305536
2017-01-23,60.626084854706534
2017-01-24,60.674350956107546
2017-01-25,60.72261705750854
2017-01-26,60.77088315890954
2017-01-27,60.81914926031055
2017-01-30,60.86741536171155
2017-01-31,60.91568146311255
2017-02-01,60.96394756451356
2017-02-02,61.01221366591456
2017-02-03,61.060479767315556
2017-02-06,61.10874586871657
2017-02-07,61.157011970117566
2017-02-08,61.20527807151856
2017-02-09,61.253544172919575
2017-02-10,61.30181027432057
2017-02-13,61.35007637572157
2017-02-14,61.39834247712258
2017-02-15,61.44660857852358
2017-02-16,61.49487467992458
2017-02-17,61.54314078132559
2017-02-21,61.59140688272659
2017-02-22,61.639672984127586
2017-02-23,61.6879390855286
2017-02-24,61.736205186929595
2017-02-27,61.78447128833059
2017-02-28,61.832737389731605
2017-03-01,61.8810034911326
2017-03-02,61.9292695925336
2017-03-03,61.9775356939346
2017-03-06,62.02580179533561
2017-03-07,62.07406789673661
2017-03-08,62.122333998137606
2017-03-09,62.17060009953862
2017-03-10,62.218866200939615
2017-03-13,62.26713230234061
2017-03-14,62.315398403741625
2017-03-15,62.36366450514262
2017-03-16,62.41193060654362
2017-03-17,62.46019670794463
2017-03-20,62.50846280934563
2017-03-21,62.55672891074663
2017-03-22,62.60499501214764
2017-03-23,62.65326111354864
2017-03-24,62.701527214949635
2017-03-27,62.74979331635065
2017-03-28,62.798059417751645
2017-03-29,62.84632551915264
2017-03-30,62.894591620553655
2017-03-31,62.94285772195465
2017-04-03,62.99112382335565
2017-04-04,63.03938992475666
2017-04-05,63.08765602615766
2017-04-06,63.13592212755866
2017-04-07,63.18418822895967
2017-04-10,63.23245433036067
2017-04-11,63.280720431761665
2017-04-12,63.32898653316268
2017-04-13,63.377252634563675
2017-04-17,63.42551873596467
2017-04-18,63.473784837365685
2017-04-19,63.52205093876668
2017-04-20,63.57031704016768
2017-04-21,63.61858314156869
2017-04-24,63.66684924296969
2017-04-25,63.71511534437069
2017-04-26,63.7633814457717
2017-04-27,63.8116475471727
2017-04-28,63.859913648573695
2017-05-01,63.90817974997471
2017-05-02,63.956445851375705
2017-05-03,64.0047119527767
2017-05-04,64.05297805417771
2017-05-05,64.10124415557871
2017-05-08,64.14951025697971
2017-05-09,64.19777635838072
2017-05-10,64.24604245978172
2017-05-11,64.29430856118272
2017-05-12,64.34257466258373
2017-05-15,64.39084076398473
2017-05-16,64.43910686538572
2017-05-17,64.48737296678674
2017-05-18,64.53563906818773
2017-05-19,64.58390516958873
2017-05-22,64.63217127098974
2017-05-23,64.68043737239074
2017-05-24,64.72870347379174
2017-05-25,64.77696957519275
2017-05-26,64.82523567659375
2017-05-30,64.87350177799475
2017-05-31,64.92176787939576
2017-06-01,64.97003398079676
2017-06-02,65.01830008219775
2017-06-05,65.06656618359877
2017-06-06,65.11483228499976
2017-06-07,65.16309838640076
2017-06-08,65.21136448780177
2017-06-09,65.25963058920277
2017-06-12,65.30789669060377
2017-06-13,65.35616279200477
2017-06-14,65.40442889340578
2017-06-15,65.45269499480678
2017-06-16,65.50096109620777
2017-06-19,65.54922719760879
2017-06-20,65.59749329900978
2017-06-21,65.64575940041078
2017-06-22,65.6940255018118
2017-06-23,65.74229160321279
2017-06-26,65.79055770461379
2017-06-27,65.8388238060148
2017-06-28,65.8870899074158
2017-06-29,65.9353560088168
2017-06-30,65.98362211021781
2017-07-03,66.0318882116188
2017-07-05,66.0801543130198
2017-07-06,66.12842041442082
2017-07-07,66.17668651582181
2017-07-10,66.22495261722281
2017-07-11,66.27321871862382
2017-07-12,66.32148482002482
2017-07-13,66.36975092142582
2017-07-14,66.41801702282683
2017-07-17,66.46628312422783
2017-07-18,66.51454922562883
2017-07-19,66.56281532702984
2017-07-20,66.61108142843084
2017-07-21,66.65934752983183
2017-07-24,66.70761363123285
2017-07-25,66.75587973263384
2017-07-26,66.80414583403484
2017-07-27,66.85241193543585
2017-07-28,66.90067803683685
2017-07-31,66.94894413823785
2017-08-01,66.99721023963886
2017-08-02,67.04547634103986
2017-08-03,67.09374244244086
2017-08-04,67.14200854384187
2017-08-07,67.19027464524287
2017-08-08,67.23854074664386
2017-08-09,67.28680684804488
2017-08-10,67.33507294944587
2017-08-11,67.38333905084687
2017-08-14,67.43160515224788
2017-08-15,67.47987125364888
2017-08-16,67.52813735504988
2017-08-17,67.57640345645089
2017-08-18,67.62466955785189
2017-08-21,67.67293565925289
2017-08-22,67.7212017606539
2017-08-23,67.7694678620549
2017-08-24,67.8177339634559
2017-08-25,67.8660000648569
2017-08-28,67.9142661662579
2017-08-29,67.9625322676589
2017-08-30,68.01079836905991
2017-08-31,68.05906447046091
2017-09-01,68.10733057186191
2017-09-05,68.15559667326292
2017-09-06,68.20386277466392
2017-09-07,68.25212887606492
2017-09-08,68.30039497746593
2017-09-11,68.34866107886693
2017-09-12,68.39692718026792
2017-09-13,68.44519328166894
2017-09-14,68.49345938306993
2017-09-15,68.54172548447093
2017-09-18,68.58999158587194
2017-09-19,68.63825768727294
2017-09-20,68.68652378867394
2017-09-21,68.73478989007494
2017-09-22,68.78305599147595
2017-09-25,68.83132209287695
2017-09-26,68.87958819427794
2017-09-27,68.92785429567896
2017-09-28,68.97612039707995
2017-09-29,69.02438649848095
2017-10-02,69.07265259988196
2017-10-03,69.12091870128296
2017-10-04,69.16918480268396
2017-10-05,69.21745090408497
2017-10-06,69.26571700548597
2017-10-09,69.31398310688697
2017-10-10,69.36224920828798
2017-10-11,69.41051530968898
2017-10-12,69.45878141108997
2017-10-13,69.50704751249098
2017-10-16,69.55531361389198
2017-10-17,69.60357971529298
2017-10-18,69.65184581669399
2017-10-19,69.70011191809499
2017-10-20,69.74837801949599
2017-10-23,69.796644120897
2017-10-24,69.844910222298
2017-10-25,69.893176323699
2017-10-26,69.9414424251
2017-10-27,69.989708526501
2017-10-30,70.037974627902
2017-10-31,70.08624072930301
2017-11-01,70.13450683070401
2017-11-02,70.18277293210501
2017-11-03,70.23103903350602
2017-11-06,70.27930513490702
2017-11-07,70.32757123630802
2017-11-08,70.37583733770903
2017-11-09,70.42410343911003
2017-11-10,70.47236954051102
2017-11-13,70.52063564191204
2017-11-14,70.56890174331303
2017-11-15,70.61716784471403
2017-11-16,70.66543394611504
2017-11-17,70.71370004751604
2017-11-20,70.76196614891704
2017-11-21,70.81023225031805
2017-11-22,70.85849835171905
2017-11-24,70.90676445312005
2017-11-27,70.95503055452106
2017-11-28,71.00329665592206
2017-11-29,71.05156275732305
2017-11-30,71.09982885872407
2017-12-01,71.14809496012506
2017-12-04,71.19636106152606
2017-12-05,71.24462716292707
2017-12-06,71.29289326432807
2017-12-07,71.34115936572907
2017-12-08,71.38942546713008
2017-12-11,71.43769156853108
2017-12-12,71.48595766993208
2017-12-13,71.53422377133309
2017-12-14,71.58248987273409
2017-12-15,71.63075597413508
2017-12-18,71.6790220755361
2017-12-19,71.7272881769371
2017-12-20,71.77555427833809
2017-12-21,71.8238203797391
2017-12-22,71.8720864811401
2017-12-26,71.9203525825411
2017-12-27,71.96861868394211
2017-12-28,72.01688478534311
2017-12-29,72.0651508867441
2018-01-02,72.1134169881451
2018-01-03,72.16168308954612
2018-01-04,72.20994919094711
2018-01-05,72.25821529234811
2018-01-08,72.30648139374912
2018-01-09,72.35474749515012
2018-01-10,72.40301359655112
2018-01-11,72.45127969795213
2018-01-12,72.49954579935313
2018-01-16,72.54781190075413
2018-01-17,72.59607800215514
2018-01-18,72.64434410355614
2018-01-19,72.69261020495713
2018-01-22,72.74087630635815
2018-01-23,72.78914240775914
2018-01-24,72.83740850916014
2018-01-25,72.88567461056115
2018-01-26,72.93394071196215
2018-01-29,72.98220681336315
2018-01-30,73.03047291476416
2018-01-31,73.07873901616516
2018-02-01,73.12700511756616
2018-02-02,73.17527121896717
2018-02-05,73.22353732036817
2018-02-06,73.27180342176916
2018-02-07,73.32006952317018
2018-02-08,73.36833562457117
2018-02-09,73.41660172597217
2018-02-12,73.46486782737318
2018-02-13,73.51313392877418
2018-02-14,73.56140003017518
2018-02-15,73.60966613157619
2018-02-16,73.65793223297719
2018-02-20,73.70619833437819
2018-02-21,73.7544644357792
2018-02-22,73.8027305371802
2018-02-23,73.8509966385812
2018-02-26,73.8992627399822
2018-02-27,73.9475288413832
2018-02-28,73.9957949427842
2018-03-01,74.04406104418521
2018-03-02,74.09232714558621
2018-03-05,74.14059324698721
2018-03-06,74.18885934838822
2018-03-07,74.23712544978922
2018-03-08,74.28539155119022
2018-03-09,74.33365765259123
2018-03-12,74.38192375399223
2018-03-13,74.43018985539322
2018-03-14,74.47845595679424
2018-03-15,74.52672205819523
2018-03-16,74.57498815959623
2018-03-19,74.62325426099724
2018-03-20,74.67152036239824
2018-03-21,74.71978646379924
2018-03-22,74.76805256520025
2018-03-23,74.81631866660125
2018-03-26,74.86458476800225
2018-03-27,74.91285086940326
2018-03-28,74.96111697080426
2018-03-29,75.00938307220525
2018-04-02,75.05764917360626
2018-04-03,75.10591527500726
2018-04-04,75.15418137640826
2018-04-05,75.20244747780927
2018-04-06,75.25071357921027
2018-04-09,75.29897968061127
2018-04-10,75.34724578201228
2018-04-11,75.39551188341328
2018-04-12,75.44377798481428
2018-04-13,75.49204408621529
2018-04-16,75.54031018761629
2018-04-17,75.58857628901728
2018-04-18,75.63684239041828
2018-04-19,75.68510849181929
2018-04-20,75.73337459322029
2018-04-23,75.78164069462129
2018-04-24,75.8299067960223
2018-04-25,75.8781728974233
2018-04-26,75.9264389988243
2018-04-27,75.97470510022531
2018-04-30,76.0229712016263
2018-05-01,76.0712373030273
2018-05-02,76.11950340442831
2018-05-03,76.16776950582931
2018-05-04,76.21603560723031
2018-05-07,76.26430170863132
2018-05-08,76.31256781003232
2018-05-09,76.36083391143332
2018-05-10,76.40910001283433
2018-05-11,76.45736611423533
2018-05-14,76.50563221563633
2018-05-15,76.55389831703734
2018-05-16,76.60216441843833
2018-05-17,76.65043051983933
2018-05-18,76.69869662124034
2018-05-21,76.74696272264134
2018-05-22,76.79522882404234
2018-05-23,76.84349492544335
2018-05-24,76.89176102684435
2018-05-25,76.94002712824535
2018-05-29,76.98829322964636
2018-05-30,77.03655933104736
2018-05-31,77.08482543244835
2018-06-01,77.13309153384937
2018-06-04,77.18135763525036
2018-06-05,77.22962373665136
2018-06-06,77.27788983805237
2018-06-07,77.32615593945337
2018-06-08,77.37442204085437
2018-06-11,77.42268814225538
2018-06-12,77.47095424365638
2018-06-13,77.51922034505738
2018-06-14,77.56748644645839
2018-06-15,77.61575254785939
2018-06-18,77.66401864926038
2018-06-19,77.7122847506614
2018-06-20,77.7605508520624
2018-06-21,77.80881695346339
2018-06-22,77.8570830548644
2018-06-25,77.9053491562654
2018-06-26,77.9536152576664
2018-06-27,78.00188135906741
2018-06-28,78.05014746046841
2018-06-29,78.0984135618694
2018-07-02,78.14667966327042
2018-07-03,78.19494576467142
2018-07-05,78.24321186607241
2018-07-06,78.29147796747343
2018-07-09,78.33974406887442
2018-07-10,78.38801017027542
2018-07-11,78.43627627167643
2018-07-12,78.48454237307743
2018-07-13,78.53280847447843
2018-07-16,78.58107457587944
2018-07-17,78.62934067728044
2018-07-18,78.67760677868144
2018-07-19,78.72587288008245
2018-07-20,78.77413898148345
2018-07-23,78.82240508288444
2018-07-24,78.87067118428546
2018-07-25,78.91893728568645
2018-07-26,78.96720338708745
2018-07-27,79.01546948848845
2018-07-30,79.06373558988946
2018-07-31,79.11200169129046
2018-08-01,79.16026779269146
2018-08-02,79.20853389409247
2018-08-03,79.25679999549347
2018-08-06,79.30506609689446
2018-08-07,79.35333219829548
2018-08-08,79.40159829969647
2018-08-09,79.44986440109747
2018-08-10,79.49813050249848
2018-08-13,79.54639660389948
2018-08-14,79.59466270530048
2018-08-15,79.64292880670149
2018-08-16,79.69119490810249
2018-08-17,79.73946100950349
2018-08-20,79.7877271109045
2018-08-21,79.8359932123055
2018-08-22,79.8842593137065
2018-08-23,79.9325254151075
2018-08-24,79.9807915165085
2018-08-27,80.0290576179095
2018-08-28,80.07732371931051
2018-08-29,80.12558982071151
2018-08-30,80.17385592211251
2018-08-31,80.22212202351352
2018-09-04,80.27038812491452
2018-09-05,80.31865422631552
2018-09-06,80.36692032771653
2018-09-07,80.41518642911753
2018-09-10,80.46345253051852
2018-09-11,80.51171863191954
2018-09-12,80.55998473332053
2018-09-13,80.60825083472153
2018-09-14,80.65651693612254
2018-09-17,80.70478303752354
2018-09-18,80.75304913892454
2018-09-19,80.80131524032555
2018-09-20,80.84958134172655
2018-09-21,80.89784744312755
2018-09-24,80.94611354452856
2018-09-25,80.99437964592956
2018-09-26,81.04264574733055
2018-09-27,81.09091184873157
2018-09-28,81.13917795013256
2018-10-01,81.18744405153356
2018-10-02,81.23571015293457
2018-10-03,81.28397625433557
2018-10-04,81.33224235573657
2018-10-05,81.38050845713758
2018-10-08,81.42877455853858
2018-10-09,81.47704065993958
2018-10-10,81.52530676134059
2018-10-11,81.57357286274159
2018-10-12,81.62183896414258
2018-10-15,81.6701050655436
2018-10-16,81.71837116694459
2018-10-17,81.76663726834559
2018-10-18,81.8149033697466
2018-10-19,81.8631694711476
2018-10-22,81.9114355725486
2018-10-23,81.95970167394961
2018-10-24,82.00796777535061
2018-10-25,82.0562338767516
2018-10-26,82.10449997815262
2018-10-29,82.15276607955361
2018-10-30,82.20103218095461
2018-10-31,82.24929828235562
2018-11-01,82.29756438375662
2018-11-02,82.34583048515762
2018-11-05,82.39409658655862
2018-11-06,82.44236268795963
2018-11-07,82.49062878936063
2018-11-08,82.53889489076163
2018-11-09,82.58716099216264
2018-11-12,82.63542709356364
2018-11-13,82.68369319496463
2018-11-14,82.73195929636564
2018-11-15,82.78022539776664
2018-11-16,82.82849149916764
2018-11-19,82.87675760056865
2018-11-20,82.92502370196965
2018-11-21,82.97328980337065
2018-11-23,83.02155590477166
2018-11-26,83.06982200617266
2018-11-27,83.11808810757366
2018-11-28,83.16635420897467
2018-11-29,83.21462031037566
2018-11-30,83.26288641177666
2018-12-03,83.31115251317767
2018-12-04,83.35941861457867
2018-12-06,83.40768471597967
2018-12-07,83.45595081738068
2018-12-10,83.50421691878168
2018-12-11,83.55248302018268
2018-12-12,83.60074912158369
2018-12-13,83.64901522298469
2018-12-14,83.69728132438568
2018-12-17,83.7455474257867
2018-12-18,83.7938135271877
2018-12-19,83.84207962858869
2018-12-20,83.8903457299897
2018-12-21,83.9386118313907
2018-12-24,83.9868779327917
2018-12-26,84.03514403419271
2018-12-27,84.08341013559371
2018-12-28,84.1316762369947
2018-12-31,84.17994233839572
2019-01-02,84.22820843979672
2019-01-03,84.27647454119771
2019-01-04,84.32474064259873
2019-01-07,84.37300674399972
2019-01-08,84.42127284540072
2019-01-09,84.46953894680173
2019-01-10,84.51780504820273
2019-01-11,84.56607114960373
2019-01-14,84.61433725100474
2019-01-15,84.66260335240574
2019-01-16,84.71086945380674
2019-01-17,84.75913555520775
2019-01-18,84.80740165660875
2019-01-22,84.85566775800974
2019-01-23,84.90393385941076
2019-01-24,84.95219996081175
2019-01-25,85.00046606221275
2019-01-28,85.04873216361376
2019-01-29,85.09699826501476
2019-01-30,85.14526436641576
2019-01-31,85.19353046781677
2019-02-01,85.24179656921777
2019-02-04,85.29006267061877
2019-02-05,85.33832877201978
2019-02-06,85.38659487342078
2019-02-07,85.43486097482177
2019-02-08,85.48312707622279
2019-02-11,85.53139317762378
2019-02-12,85.57965927902478
2019-02-13,85.6279253804258
2019-02-14,85.67619148182679
2019-02-15,85.72445758322779
2019-02-19,85.77272368462879
2019-02-20,85.8209897860298
2019-02-21,85.8692558874308
2019-02-22,85.9175219888318
2019-02-25,85.9657880902328
2019-02-26,86.0140541916338
2019-02-27,86.0623202930348
2019-02-28,86.11058639443581
2019-03-01,86.15885249583681
2019-03-04,86.20711859723781
2019-03-05,86.25538469863882
2019-03-06,86.30365080003982
2019-03-07,86.35191690144082
2019-03-08,86.40018300284183
2019-03-11,86.44844910424283
2019-03-12,86.49671520564382
2019-03-13,86.54498130704484
2019-03-14,86.59324740844583
2019-03-15,86.64151350984683
2019-03-18,86.68977961124784
2019-03-19,86.73804571264884
2019-03-20,86.78631181404984
2019-03-21,86.83457791545085
2019-03-22,86.88284401685185
2019-03-25,86.93111011825285
2019-03-26,86.97937621965386
2019-03-27,87.02764232105486
2019-03-28,87.07590842245585
2019-03-29,87.12417452385687
2019-04-01,87.17244062525786
2019-04-02,87.22070672665886
2019-04-03,87.26897282805987
2019-04-04,87.31723892946087
2019-04-05,87.36550503086187
2019-04-08,87.41377113226288
2019-04-09,87.46203723366388
2019-04-10,87.51030333506488
2019-04-11,87.55856943646589
2019-04-12,87.60683553786689
2019-04-15,87.65510163926788
2019-04-16,87.7033677406689
2019-04-17,87.7516338420699
2019-04-18,87.79989994347089
2019-04-22,87.8481660448719
2019-04-23,87.8964321462729
2019-04-24,87.9446982476739
2019-04-25,87.99296434907491
2019-04-26,88.04123045047591
2019-04-29,88.0894965518769
2019-04-30,88.13776265327792
2019-05-01,88.18602875467892
2019-05-02,88.23429485607991
2019-05-03,88.28256095748092
2019-05-06,88.33082705888192
2019-05-07,88.37909316028292
2019-05-08,88.42735926168393
2019-05-09,88.47562536308493
2019-05-10,88.52389146448593
2019-05-13,88.57215756588694
2019-05-14,88.62042366728794
2019-05-15,88.66868976868894
2019-05-16,88.71695587008995
2019-05-17,88.76522197149094
2019-05-20,88.81348807289194
2019-05-21,88.86175417429295
2019-05-22,88.91002027569395
2019-05-23,88.95828637709495
2019-05-24,89.00655247849596
2019-05-28,89.05481857989696
2019-05-29,89.10308468129796
2019-05-30,89.15135078269896
2019-05-31,89.19961688409997
2019-06-03,89.24788298550096
2019-06-04,89.29614908690196
2019-06-05,89.34441518830297
2019-06-06,89.39268128970397
2019-06-07,89.44094739110497
2019-06-10,89.48921349250598
2019-06-11,89.53747959390698
2019-06-12,89.58574569530798
2019-06-13,89.63401179670899
2019-06-14,89.68227789810999
2019-06-17,89.73054399951099
2019-06-18,89.778810100912
2019-06-19,89.827076202313
2019-06-20,89.87534230371399
2019-06-21,89.923608405115
2019-06-24,89.971874506516
2019-06-25,90.020140607917
2019-06-26,90.06840670931801
2019-06-27,90.11667281071901
2019-06-28,90.16493891212001
2019-07-01,90.21320501352102
2019-07-02,90.26147111492202
2019-07-03,90.30973721632301
2019-07-05,90.35800331772403
2019-07-08,90.40626941912502
2019-07-09,90.45453552052602
2019-07-10,90.50280162192703
2019-07-11,90.55106772332803
2019-07-12,90.59933382472903
2019-07-15,90.64759992613004
2019-07-16,90.69586602753104
2019-07-17,90.74413212893204
2019-07-18,90.79239823033305
2019-07-19,90.84066433173405
2019-07-22,90.88893043313504
2019-07-23,90.93719653453606
2019-07-24,90.98546263593705
2019-07-25,91.03372873733805
2019-07-26,91.08199483873906
2019-07-29,91.13026094014006
2019-07-30,91.17852704154106
2019-07-31,91.22679314294207
2019-08-01,91.27505924434307
2019-08-02,91.32332534574407
2019-08-05,91.37159144714508
2019-08-06,91.41985754854608
2019-08-07,91.46812364994707
2019-08-08,91.51638975134809
2019-08-09,91.56465585274908
2019-08-12,91.61292195415008
2019-08-13,91.6611880555511
2019-08-14,91.70945415695209
2019-08-15,91.75772025835309
2019-08-16,91.8059863597541
2019-08-19,91.8542524611551
2019-08-20,91.9025185625561
2019-08-21,91.95078466395711
2019-08-22,91.9990507653581
2019-08-23,92.0473168667591
2019-08-26,92.09558296816012
2019-08-27,92.14384906956111
2019-08-28,92.19211517096211
2019-08-29,92.24038127236312
2019-08-30,92.28864737376412
2019-09-03,92.33691347516512
2019-09-04,92.38517957656613
2019-09-05,92.43344567796713
2019-09-06,92.48171177936813
2019-09-09,92.52997788076914
